id,title,artist,chart_date,chords
1148,I Don't Want Your Love,Duran Duran,1989-01-28,i|VI|i|VI|i|IV|i|IV|i|VI|i|VI|i|IV|i|IV|i|IV|i|IV|i|VI|i|VI|i|IV|i|IV|i|IV|i|IV|i|IV|i|IV|i|IV|i|IV
1154,Think Of Me,Buck Owens,1966-05-28,I|V|I|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|V|I|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|IV|V|I|V|I
1155,Running On Empty,Jackson Browne,1978-03-18,IV|I|IV|I|IV|I|vi|IV|I|V|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|V|IV|I|IV|I|IV|I|vi|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|V|IV|I|IV|I|IV|I|vi|IV|I|IV|I|IV|I|vi|IV|I|V|vi|IV|V|I|vi|V|IV|I|vi|IV|V|I|IV|V|IV|I|ii|I|vi|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|V|IV|I|IV|I|IV|I|vi|IV|I|IV|I|IV|V|IV|I|ii|I|vi|IV|V|IV|I|ii|I|vi|IV|V|IV|I|ii|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|V|IV|I|ii|I
1160,I Got Stripes,Johnny Cash,1959-08-24,bVII|I|V|I|V|I|V|I|V|I|V|I|V|I|V|I|V|I|V|I|V|I|V|I|V|I
1168,Ode To Billie Joe,Bobbie Gentry,1976-07-24,I|IV|I|IV|I|bVII|I|IV|I|IV|I|bVII|I|IV|I|IV|I|bVII|I|IV|I|IV|I|bVII|I|IV|I|IV|I|bVII|I
1170,Summertime Blues,Blue Cheer,1968-05-25,VII|VI|VII|VI|IV|i|VII|VI|VII|VI|VII|VI|VII|VI
1180,Lucky Man,"Emerson, Lake & Palmer",1971-03-27,I|V|I|V|I|V|I|V|I|V|I|V|ii|vi|V|ii|vi|V|I|V|I|V|I|V|I|V|ii|vi|V|ii|vi|V|I|V|I|V|I|V|I|V|ii|vi|V|ii|vi|V|I|V|I|V|I|V|I|V|ii|vi|V|ii|vi|V|I|V|I|V|I|V|I|V|ii|vi|V|ii|vi|V|ii|vi|V|ii|vi|V|ii|vi|V|ii|vi|V|ii|vi|V
1194,The Year That Clayton Delaney Died,Tom T. Hall,1971-10-23,I|V|I|V|I|V|I|IV|I|IV|I|V|I|V|I|IV|I|IV|I|V|I|V|I|IV|I|IV|I|V|I|V|I|IV|I|IV|I|V|I|V|I|IV|I|IV|I|V|I|V|I
1203,Island Of Lost Souls,Blondie,1982-07-31,I|VI|IV|V|I|VI|IV|V|I|VI|IV|V|I|V|I|VI|IV|V|I|IV|V|I|IV|V|I|V|I|VI|IV|V|I|IV|V|I|IV|V|I|V|I|VI|IV|V|I|IV|V|I|IV|V|I|ii|IV|I|ii|IV|I|ii|IV|I|ii|IV|V|I|VI|IV|V|I|IV|V|I|IV|V|I|V|I|VI|IV|V|I|IV|V|I|IV|V|I|IV|I|IV|I|IV|I|IV|I|ii|IV|I|ii|IV|I|ii|IV|I|ii|IV|V|I|VI|IV|V|I|IV|V|I|IV|V|I|V|I|VI|IV|V|I|IV|V|I|IV|V|I|V|I|VI|IV|V|I|IV|V|I|IV|V|I|V|I|VI|IV|V|I|IV|V|I|IV|V|I|V|I|VI|IV|V|I|IV|V|I|IV|V|I|V|I|VI|IV|V|I|IV|V|I|IV|V|I|V
1212,Baby Don't Go,Sonny & Cher,1965-09-18,I|IV|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I|IV|I|ii|I|IV|I|IV|I
1225,I've Got A Tiger By The Tail,Buck Owens,1965-01-23,I|IV|V|I|V|I|IV|V|I|IV|V|I|V|I|IV|V|I|IV|V|I|V|I|IV|V|I|IV|V|I|V|I|IV|V|I|IV|V|I|V|I|IV|V|I|IV|V|I|V|I|IV|V|I|IV|I|IV|I|IV|I|V|I
1249,Rock'n Me,Steve Miller Band,1976-09-25,I|IV|I|IV|I|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|IV|I|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I
1265,If I Were A Carpenter,Bobby Darin,1966-10-01,I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|I|bVII|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I|bVII|IV|I
1279,Let The Music Play,Shannon,1984-01-14,i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII|i|VI|VII
1287,Johnny Reb,Johnny Horton,1959-08-24,I|IV|I|IV|I|V|I|IV|I|V|IV|I|V|I|V|I|IV|I|V|IV|I|V|I|V|I|IV|I|V|IV|I|V|I|V|I|IV|I|V|IV|I|V|I|V|I|V|I|V
1289,There She Goes,The La's,1991-07-27,I|V|IV|I|V|IV|V|I|V|IV|V|I|V|IV|V|I|V|IV|V|I|V|IV|V|I|V|IV|ii|I|IV|V|I|V|IV|V|I|V|IV|V|I|V|IV|ii|I|IV|ii|I|IV|V|I|V|IV|V|I|V|IV|V|I|V|IV|ii|I|IV|ii|I|IV|V|I|V|IV|V|I|V|IV|V|I|V|IV|ii|I|IV|ii|I|IV|V|vi|IV|vi|IV|V|I|V|IV|V|I|V|IV|V|ii|vi|IV|V|I|V|IV|V|I|V|IV|V|I|V|IV|ii|I|IV|ii|I|IV|V|I|V|IV|V|I|V|IV|V|I|V|IV|I
1292,He's So Fine,The Chiffons,1963-03-09,ii|V|ii|V|ii|V|ii|V|ii|V|ii|V|I|ii|V|ii|V|ii|V|ii|V|I|IV|I|IV|V|ii|V|ii|V|ii|V|ii|V|I|vi|I|vi|I|vi|I|vi
