id,title,artist,chart_date,chords
22,Never My Love,The 5th Dimension,1971-11-20,"N|N|N|N|D:maj|D:maj|G:maj|G:maj|G:maj|G:maj|G:maj|D:maj/3|F:maj|C:maj|G:maj|E:min|G:maj7|C:maj7|G:maj|G:maj|D:maj/3|F:maj|C:maj|G:maj|E:min|G:maj|C:maj|G:maj|B:sus4(b7,9)|B:7|E:min7|A:sus4(b7)|A:7|D:maj|G:maj|C:maj|C:maj7|C:maj6|B:min|D:maj/b7|D:maj/b7|G:maj|D:maj/3|F:maj|C:maj|G:maj|G:maj|E:min|G:maj|D:maj7|A:maj|A:maj|E:maj/3|G:maj|D:maj|A:maj|F#:min|A:maj|D:maj|A:maj|C#:sus4(b7,9)|C#:7|F#:min7|B:sus4(b7)|B:7|E:maj|A:maj|D:maj7|D:maj6|D:maj6|C#:min7|D:maj13|D:maj13|N|A:maj|A:maj/b7|F#:min|F:maj|G:maj|A:maj|A:maj/b7|F#:min|F:maj|G:maj|A:maj|A:maj/b7|F#:min|F:maj|G:maj|A:maj|A:maj/b7|F#:min|F:maj|G:maj|G:maj|A:maj|A:maj|N|N|N|N"
23,And She Was,Talking Heads,1985-12-07,N|N|N|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|G:maj|C:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|A:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|G:maj|C:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|B:min|B:min|G:maj|G:maj|B:min|B:min|G:maj|G:maj|G:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|E:maj|A:maj|E:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|G:maj|C:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|A:maj|D:maj|A:maj|E:maj|E:maj|N
25,Chicago,Graham Nash,1971-07-17,N|N|N|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|G:maj|C:maj/5|G:maj|C:maj/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|G:maj|C:maj/5|G:maj|C:maj/5|A:min|D:min/5|A:min|G:maj|F:maj|E:min|G:maj|F:maj|E:min|N|D:maj|G:maj/5|D:7|G:maj/5|G:maj/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|G:maj|C:maj/5|G:maj|C:maj/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|G:maj|C:maj/5|G:maj|C:maj/5|A:min|D:min/5|A:min|G:maj|F:maj|E:min|G:maj|F:maj|E:min|N|D:maj|G:maj/5|D:7|G:maj/5|D:maj|G:maj/5|D:7|G:maj/5|G:maj|G:maj/b7|G:maj/b7|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|G:maj|C:maj/5|G:maj|C:maj/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|A:min|D:min/5|G:maj|C:maj/5|G:maj|C:maj/5|A:min|D:min/5|A:min|G:maj|F:maj|E:min|G:maj|F:maj|E:min|N|D:maj|G:maj/5|D:7|G:maj/5|D:maj|G:maj/5|D:7|G:maj/5|G:maj|G:maj/b7|G:maj/b7|G:maj/b7|G:maj/b7|N|G:maj|F:maj|E:maj|G:maj|F:maj|E:maj|G:maj|F:maj|E:maj|E:maj|G:maj|F:maj|E:maj|G:maj|F:maj|E:maj|G:maj|F:maj|E:maj|G:maj|F:maj|E:maj|G:maj|F:maj|E:maj|G:maj|F:maj|E:maj|G:maj|F:maj|E:maj|G:maj|F:maj|E:maj|E:maj|N
26,Sweet Talkin' Guy,The Chiffons,1966-05-07,N|N|N|B:maj|B:maj|B:sus4|B:sus4|B:maj/5|B:maj/5|F#:sus4(b7)|F#:sus4(b7)|B:maj|B:maj|F#:maj/3|F#:maj/3|D#:dim/b5|D#:dim/b5|E:maj/3|E:maj/3|E:min/b3|E:min/b3|B:maj/5|B:maj/5|F#:7|F#:7|F#:7|F#:7|B:maj|B:maj|F#:maj/3|F#:maj/3|D#:dim/b5|D#:dim/b5|E:maj/3|E:maj/3|E:min/b3|E:min/b3|B:maj/5|B:maj/5|F#:7|F#:7|F#:7|F#:7|D:maj|G:maj|C:maj|F#:7|B:maj|B:maj|F#:maj/3|F#:maj/3|F#:maj/3|D#:dim/b5|D#:dim/b5|E:maj/3|E:maj/3|E:min/b3|E:min/b3|B:maj/5|B:maj/5|F#:7|F#:7|F#:7|F#:7|F#:7|B:maj|B:maj|F#:maj/3|F#:maj/3|D#:dim/b5|D#:dim/b5|E:maj/3|E:maj/3|E:min/b3|E:min/b3|B:maj/5|B:maj/5|F#:7|F#:7|F#:7|F#:7|F#:7|F#:7|B:maj|B:maj|F#:maj/3|F#:maj/3|D#:dim/b5|D#:dim/b5|E:maj/3|E:maj/3|E:min/b3|E:min/b3|B:maj/5|B:maj/5|B:maj/5|N
27,Rock 'N' Roll Fantasy,Bad Company,1979-07-07,N|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|C:maj|D:maj|E:7(#9)|C:maj|D:maj|E:7(#9)|C:maj|D:maj|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|C:maj|D:maj|E:7(#9)|C:maj|D:maj|E:7(#9)|C:maj|D:maj|E:7(#9)|E:7(#9)|C:maj|A:maj|G:maj|D:maj|A:maj|A:maj|C:maj|A:maj|G:maj|D:maj|A:maj|A:maj|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|C:maj|A:maj|G:maj|D:maj|A:maj|A:maj|C:maj|A:maj|G:maj|D:maj|A:maj|A:maj|A:maj|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|E:7(#9)|C:maj|D:maj|E:7(#9)|C:maj|D:maj|E:7(#9)|C:maj|D:maj|E:7(#9)|E:7(#9)|C:maj|A:maj|G:maj|D:maj|A:maj|A:maj|C:maj|A:maj|G:maj|D:maj|A:maj|A:maj|C:maj|A:maj|G:maj|D:maj|A:maj|A:maj|C:maj|A:maj|G:maj|D:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|N|N|N
29,The Joker,Steve Miller Band,1973-11-10,N|N|N|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|C:maj|C:sus4|C:sus4|C:sus4|C:sus4|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|F:maj|Bb:maj|C:maj|C:sus4|C:sus4|C:sus4|C:sus4|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|F:maj|Bb:maj|C:maj|Bb:maj|Bb:maj|N
30,Indiana Wants Me,R. Dean Taylor,1970-12-05,N|Ab:maj|Db:maj|Ab:maj|Db:maj|Ab:maj|Db:maj|Ab:maj|Db:maj|Eb:maj|Ab:maj|Db:maj|Eb:maj|Db:maj|Ab:maj|Eb:maj|Ab:maj|F:min|F:maj|Bb:maj|Ab:maj|Db:maj|Eb:maj|Gb:maj|Db:maj|Bb:min|Eb:maj|Ab:maj|Db:maj|Eb:maj|Ab:maj|Db:maj|Eb:maj|Db:maj|Ab:maj|Eb:maj|Ab:maj|F:min|F:maj|Bb:maj|Ab:maj|Db:maj|Eb:maj|Gb:maj|Db:maj|Bb:min|Eb:maj|Ab:maj|Db:maj|Eb:maj|Ab:maj|Db:maj|Eb:maj|Eb:maj|Ab:maj|Db:maj|Eb:maj|Ab:maj|Db:maj|Eb:maj|Db:maj|Ab:maj|Eb:maj|Ab:maj|F:min|F:maj|Bb:maj|Ab:maj|Db:maj|Eb:maj|Gb:maj|Db:maj|Bb:min|Eb:maj|Ab:maj|Db:maj|Eb:maj|Ab:maj|Db:maj|Eb:maj|Db:maj|Ab:maj|Eb:maj|Ab:maj|Ab:maj|Db:maj|Eb:maj|Ab:maj|Db:maj|Eb:maj|Ab:maj|Db:maj|Eb:maj|Ab:maj|Db:maj|Eb:maj|Eb:maj|N
33,Crazy On You,Heart,1978-02-11,X|X|X|X|X|X|X|X|X|X|X|X|X|X|X|C:maj/5|F#:hdim7|E:maj|N|D:min|E:maj|N|A:min|F:maj|A:min|F:maj|G:maj|G:maj|A:min|F:maj|A:min|F:maj|G:maj|A:min|G:maj|F:maj|F:maj|A:min|C:maj|D:min|E:maj|A:min|C:maj|D:min|E:maj|E:maj|A:min|D:maj/5|D:maj/5|A:min|D:maj/5|D:maj/5|D:maj/5|D:min|E:min|C:maj|F:maj|D:min|E:maj|A:min|F:maj|G:maj|A:min|F:maj|G:maj|A:min|G:maj|F:maj|A:min|C:maj|D:min|E:maj|A:min|C:maj|D:min|E:maj|E:maj|A:min|D:maj/5|D:maj/5|A:min|D:maj/5|D:maj/5|D:maj/5|D:min|E:min|C:maj|F:maj|D:min|E:maj|A:min|F:maj|G:maj|A:min|F:maj|G:maj|A:min|G:maj|F:maj|A:min|F#:min7|D:maj|C#:min|D:maj|C#:min|D:maj|C#:min|B:min7/5|B:min7|A:maj|A:maj|E:maj|E:maj|E:maj|E:7|A:min|F:maj|G:maj|A:min|F:maj|G:maj|A:min|G:maj|F:maj|A:min|C:maj|D:min|E:maj|A:min|C:maj|D:min|E:maj|A:min|F:maj|G:maj|A:min|F:maj|G:maj|A:min|G:maj|F:maj|A:min|F:maj|G:maj|A:min|F:maj|G:maj|A:min|G:maj|F:maj|F:maj|A:min|F:maj|G:maj|A:min|F:maj|G:maj|A:min|G:maj|F:maj|A:min|F#:min7|D:maj|C#:min|D:maj|C#:min|D:maj|C#:min|B:min7/5|B:min7|A:maj|A:maj|A:maj|E:maj|E:maj|E:maj|E:7|A:min|F:maj|G:maj|A:min|F:maj|G:maj|A:min|G:maj|F:maj|A:min|A:min|N|N|N
34,If I Can't Have You,Yvonne Elliman,1978-03-04,N|N|N|G:min|G:min|A:min|D:min|D:min|D:min|A:min|G:maj|A:min|Bb:maj|F:maj|F:maj|F:maj|C:maj|F:min/5|C:maj|G:maj/4|F:maj/5|F:min/5|C:maj|F:min/5|C:maj|G:maj/4|F:maj/5|G:maj/4|F:maj|D:min|F:maj|D:min|G:sus4|A:min|G:maj|E:min|A:min|A:min|G:maj|E:min|A:min|G:min|G:min|A:min|D:min|D:min|A:min|G:maj|A:min|Bb:maj|F:maj|F:maj|F:maj|C:maj|F:min/5|C:maj|G:maj/4|F:maj/5|F:min/5|C:maj|F:maj|D:min|F:maj|D:maj|F:maj|D:min|G:sus4|A:min|G:maj|E:min|A:min|A:min|G:maj|E:min|A:min|A:min|D:min|A:min|G:maj|A:min|Bb:maj|F:maj|F:maj|F:maj|F:maj|A:min|G:maj|E:min|A:min|A:min|G:maj|E:min|A:min|A:min|G:maj|E:min|A:min|A:min|G:maj|E:min|A:min|A:min|N
35,Freedom,Jimi Hendrix,1971-05-01,N|N|N|N|N|N|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|C:5|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|Eb:5|C:5|C:5|Eb:5|F:5|G:5|Bb:5|C:5|F#:5|F#:5|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|F:7|Bb:7|Bb:7|Eb:5|D:5|C:5|Bb:5|Ab:5|G:5|F:5|Eb:5|Bb:7|Bb:7|Eb:5|D:5|C:5|Bb:5|Ab:5|G:5|F:5|Eb:5|F:5|G:5|Ab:5|C:5|Db:5|Bb:5|Ab:7|A:5|Bb:5|B:5|C:5|C:5|C:7(#9)|C:7(#9)|C:5|C:5|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:7(#9)|C:1/1|C:1/1|C:5|F:5|Bb:5|Eb:5|Ab:5|Db:5|G:5|C:5|Eb:5|F#:5|A:5|C:7|C:7|N|N|N|N
37,Foggy Mountain Breakdown,Flatt & Scruggs,1968-04-13,N|N|N|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|Ab:maj|Ab:maj|F:min|F:min|Ab:maj|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|F:min|Ab:maj|F:min|F:min|F:min|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|Ab:maj|Ab:maj|F:min|F:min|Ab:maj|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|F:min|Ab:maj|F:min|F:min|F:min|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|F:min|Ab:maj|F:min|F:min|F:min|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|F:min|Ab:maj|F:min|F:min|F:min|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|F:min|Ab:maj|F:min|F:min|F:min|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|F:min|Ab:maj|F:min|F:min|F:min|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|F:min|Ab:maj|F:min|F:min|F:min|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|F:min|Ab:maj|F:min|F:min|F:min|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|F:min|Ab:maj|F:min|F:min|F:min|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|Ab:maj|Ab:maj|F:min|F:min|Ab:maj|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|F:min|F:min|Ab:maj|Ab:maj|F:min|F:min|Ab:maj|Ab:maj|Eb:7|Eb:7|Ab:maj|Ab:maj|Ab:maj|Ab:maj|N|N|N
39,It's Only Rock 'N Roll (But I Like It),The Rolling Stones,1974-09-14,N|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|A:maj|G:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|A:maj|G:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|D:maj|A:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|D:maj|A:maj|D:maj|A:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|A:maj|G:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|A:maj|G:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|D:maj|A:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|D:maj|A:maj|D:maj|A:maj|E:maj|E:maj|B:maj|B:maj|A:maj|A:maj|B:maj|B:maj|A:maj|A:maj|A:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|E:maj|A:maj|G:maj|E:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|D:maj|A:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|A:maj|A:maj|E:maj|E:maj|E:maj|N
40,The Power,Snap,1990-06-09,N|F#:1/1|F#:1/1|F#:1/1|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|F#:min/4|F#:min/4|F#:min/4|F#:min/4|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|F#:min/4|F#:min/4|F#:min/4|F#:min/4|B:min|B:min|B:min|B:min|B:min|F#:1/1|F#:1/1|F#:1/1|B:min|B:min|B:min|B:min|F#:min/4|F#:min/4|F#:min/4|F#:min/4|B:min|B:min|B:min|B:min|F#:min/4|F#:min/4|F#:min/4|F#:min/4|F#:min/4|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min|B:min7|B:min7|B:min|B:min|B:min|F#:1/1|F#:1/1|F#:1/1|B:min|B:min|B:min|B:min|F#:min/4|F#:min/4|F#:min/4|F#:min/4|B:min|B:min|B:min|B:min|F#:min/4|F#:min/4|F#:min/4|F#:min/4|B:min|B:min|N
41,Absolutely Right,Five Man Electrical Band,1971-11-06,N|A:maj|D:maj|A:maj|D:maj|D:maj|G:maj|E:maj|E:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|D:maj|A:maj|D:maj|G:maj|C:maj|B:maj|E:7|E:7|A:min|D:min|C:maj|A:maj|A:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|G:maj|C:maj|B:maj|E:maj|E:maj|A:maj|D:maj|G:maj|E:maj|E:maj|A:maj|D:maj|G:maj|E:maj|A:maj|D:maj|G:maj|E:maj|A:maj|D:maj|G:maj|E:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|G:maj|C:maj|B:maj|E:maj|A:maj|D:maj|G:maj|C:maj|B:maj|E:maj|E:maj|A:maj|D:maj/5|A:maj|D:maj/5|A:maj|D:maj/5|G:maj|D:maj|A:maj|A:maj|N|N|N
43,Two Hearts,Phil Collins,1989-02-25,N|N|N|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|G:maj|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|A:min|B:min7|A:min/b3|D:sus2(b7)|A:min|B:min7|A:min/b3|D:sus2(b7)|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|G:maj|G:maj|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|G:maj|A:maj/b7|A:min|B:min7|A:min/b3|D:sus2(b7)|A:min|B:min7|A:min/b3|D:sus2(b7)|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|G:maj|Eb:maj/3|Ab:maj|F:maj/3|Bb:maj|X|X|B:maj7|Ab:min7|Bb:min7|Db:maj/2|Ab:min7|Ab:min7|Bb:min7|Bb:sus4(b7)|B:maj7|Ab:min7|Bb:min7|Db:maj/2|Ab:min7|Ab:min7|A:min7|D:sus2(b7)|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|D:maj|G:maj|C:maj|C:maj|N
44,Some Like It Hot,The Power Station,1985-04-06,N|N|N|N|N|N|N|N|N|N|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|D:1/1|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|C:maj|D:maj|E:min|E:min|C:maj|D:maj|E:min|E:min|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|C:maj|D:maj|E:min|E:min|C:maj|D:maj|E:min|E:min|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|D:sus4|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|C:maj|D:maj|E:min|E:min|C:maj|D:maj|E:min|E:min|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|C:maj|D:sus4|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|E:min|N|N|N
